Name, State, E1, E2, E3, E4, E5, E6
University of San Diego,CA,president@sandiego.edu,gfbaker@SanDiego.edu,,
University of San Francisco,CA,neesam@usfca.edu,,,
University of Science and Arts of Oklahoma,OK,,,,
University of Scranton,PA,maribeth.smith@scranton.edu,provost@scranton.edu,,robert.farrell@scranton.edu
University of Sioux Falls,SD,brett.bradfield@usiouxfalls.edu,bill.bartell@usiouxfalls.edu,,
University of South Alabama,AL,sgoins@southalabama.edu,djohnson@southalabama.edu,,
University of South Carolina Aiken,SC,,provost@sc.edu,,
University of South Carolina Beaufort,SC,,,,
University of South Carolina-Columbia,SC,,,,
University of South Carolina-Lancaster,SC,,,,
University of South Carolina-Salkehatchie,SC,,,,
University of South Carolina-Sumter,SC,,,,
University of South Carolina-Union,SC,,,,
University of South Carolina-Upstate,SC,,,,
University of South Dakota,SD,president@usd.edu,Kurt.Hackemer@usd.edu,,AJ.Franken@usd.edu
University of South Florida-Main Campus,FL,president@usf.edu,rcwilcox@usf.edu,,
University of South Florida-Sarasota-Manatee,FL,,,,
University of South Florida-St Petersburg,FL,,,,
University of Southern California,CA,president@usc.edu,uscprovost@usc.edu,,bkim@usc.edu
University of Southern Indiana,IN,,,,
University of Southern Maine,ME,,,,
University of Southern Mississippi,MS,,,,
University of St Francis,IL,,,,
University of St Thomas texas,TX,president@stthom.edu,aquilad@stthom.edu,,boltg@stthomas.edu
University of St Thomas minnisota,MN,pjsirek@stthomas.edu,rplumb@stthomas.edu,,generalcounsel@stthomas.edu
University of St. Augustine for Health Sciences,CA,mariaarvelo@hotmail.com,jsampson@st-aug.edu,,dzimic@gmail.com
University of Texas Health Science Center at Tyler,TX,utmbpresident@imsearch.com,jeffrey.levin@uthct.edu,carl.baranowski@uthct.edu,
University of Texas Southwestern Medical Center,TX,daniel.podolsky@utsouthwestern.edu,WPAndrew.Lee@UTSouthwestern.edu,leah.hurley@utsouthwestern.edu,
University of the Cumberlands,KY,anna.smith@ucumberlands.edu,emily.coleman@ucumberlands.edu,,
University of the District of Columbia,DC,ronald.mason@udc.edu,evola.bates@udc.edu,,avis.russell@udc.edu
University of the Incarnate Word,DC,presidentsoffice@uiwtx.edu,naranjo@uiwtx.edu,cyescami@uiwtx.edu,
University of the Incarnate Word,TX,,,,
University of the Ozarks,AR,rdunsworth@ozarks.edu,agill@ozarks.edu,,
University of the Pacific,CA,president@pacific.edu.,provost@pacific.edu,,kmills@pacific.edu
University of the People,CA,,,,
University of the Potomac-VA Campus,VA,,,,
University of the Potomac-Washington DC Campus,DC,,,,
University of the Sciences,PA,president@usciences.edu,,,o.jackson@usciences.edu
University of the Southwest,NM,qthurman@usw.edu,Dr. Ryan Tipton,leah.hurley@utsouthwestern.edu,
University of the West,CA,president@uwest.edu,,,
University of Toledo,OH,,Russell.Ayres@utoledo.edu,,rocketresponse@utoledo.edu
University of Tulsa,OK,gerard-clancy@utulsa.edu,janet-levit@utulsa.edu,,
University of Utah,UT,president@utah.edu,,brian.christiansen@legal.utah.edu,
University of Valley Forge,PA,LPerdan@valleyforge.edu,JNDouglas@valleyforge.edu,,SGTeberian@valleyforge.edu
University of Vermont,VT,president@uvm.edu,Provost.Office@uvm.edu,Meghan.Siket@uvm.edu,
University of Virginia-Main Campus,VA,president@virginia.edu,mg8r@virginia.edu,,
University of Washington-Bothell Campus,WA,pres@uw.edu,,,
University of Washington-Seattle Campus,WA,pres@uw.edu,rachelno@uw.edu,,
University of Washington-Tacoma Campus,WA,pres@uw.edu,,,
University of West Alabama,AL,,,,
University of West Georgia,GA,bkelly@westga.edu,djenks@westga.edu,,kcarman@westga.edu
University of West Los Angeles,CA,,,,
University of Western States,OR,PBrowne@uws.edu,rmessina@uws.edu,,
University of Wisconsin Colleges Flex,WI,,,,
University of Wisconsin-Eau Claire,WI,,,,
University of Wisconsin-Green Bay,WI,,,,
University of Wisconsin-La Crosse,WI,,,,
University of Wisconsin-Madison,WI,,,,
University of Wisconsin-Milwaukee,WI,,,,
University of Wisconsin-Milwaukee Flex,WI,,,,
University of Wisconsin-Oshkosh,WI,,,,
University of Wisconsin-Parkside,WI,,,,
University of Wisconsin-Parkside Flex,WI,,,,
University of Wisconsin-Platteville,WI,,,,
University of Wisconsin-River Falls,WI,,,,
University of Wisconsin-Stevens Point,WI,,,,
University of Wisconsin-Stout,WI,,,,
University of Wisconsin-Superior,WI,,,,
University of Wisconsin-System Administration,WI,,,,
University of Wisconsin-Whitewater,WI,,,,
University of Wyoming,WY,,,,
University System of Maryland,MD,,,,
University System of Maryland-Research Centers,MD,,,,
University System of New Hampshire System Office,NH,,,,
Upper Iowa University,IA,,,,
Upstate Medical University,NY,,,,
Urban College of Boston,MA,,,,
Urbana University,OH,,,,
Urshan College,MO,,,,
Urshan Graduate School of Theology,MO,,,,
Ursinus College,PA,,,,
Ursuline College,OH,,,,
Uta Mesivta of Kiryas Joel,NY,,,,
Utah State University,UT,,,,
Utah Valley University,UT,,,,
Utica College,NY,,,,
Valdosta State University,GA,,,,
Valencia College,FL,,,,
Valley City State University,ND,,,,
Valley College of Medical Careers,CA,,,,
Valley College-Cleveland,OH,,,,
Valley College-Martinsburg,WV,,,,
Valley Forge Military College,PA,,,,
Valor Christian College,OH,,,,
Valparaiso University,IN,,,,
Vance-Granville Community College,NC,,,,
Vanderbilt University,TN,,,,
VanderCook College of Music,IL,,,,
Vanguard University of Southern California,CA,,,,
Vassar College,NY,,,,
Vaughn College of Aeronautics and Technology,NY,,,,
Ventura College,CA,,,,
Ventura County Community College System Office,CA,,,,
Veritas Baptist College,IN,,,,
Vermilion Community College,MN,,,,
Vermont College of Fine Arts,VT,,,,
Vermont Law School,VT,,,,
Vermont State Colleges-Office of the Chancellor,VT,,,,
Vermont Technical College,VT,,,,
Vernon College,TX,,,,
Vet Tech Institute,PA,,,,
Vet Tech Institute of Houston,TX,,,,
Victor Valley College,CA,,,,
Victoria College,TX,,,,
Villa Maria College,NY,,,,
Villanova University,PA,,,,
Vincennes University,IN,,,,
Virginia Beach Theological Seminary,VA,,,,
Virginia Commonwealth University,VA,,,,
Virginia Highlands Community College,VA,,,,
Virginia International University,VA,,,,
Virginia Military Institute,VA,,,,
Virginia Polytechnic Institute & State University,VA,,,,
Virginia Polytechnic Institute and State University,VA,,,,
Virginia State University,VA,,,,
Virginia Union University,VA,,,,
Virginia University of Integrative Medicine,VA,,,,
Virginia University of Lynchburg,VA,,,,
Virginia Wesleyan University,VA,,,,
Virginia Western Community College,VA,,,,
Visible Music College,TN,,,,
Vista College,TX,,,,
Vista College-Online,TX,,,,
Viterbo University,WI,,,,
Volunteer State Community College,TN,,,,
Voorhees College,SC,,,,
W L Bonner College,SC,,,,
Wabash College,IN,,,,
Wabash Valley College,IL,,,,
Wade College,TX,,,,
Wagner College,NY,,,,
Wake Forest University,NC,,,,
Wake Technical Community College,NC,,,,
Walden University,MN,,,,
Waldorf University,IA,,,,
Walla Walla Community College,WA,,,,
Walla Walla University,WA,,,,
Walsh College,MI,,,,
Walsh University,OH,,,,
Walters State Community College,TN,,,,
Warner Pacific University,OR,,,,
Warner Pacific University Professional and Graduate Studies,OR,,,,
Warner University,FL,,,,
Warren County Community College,NJ,,,,
Warren Wilson College,NC,,,,
Wartburg College,IA,,,,
Wartburg Theological Seminary,IA,,,,
Washburn University,KS,,,,
Washington & Jefferson College,PA,,,,
Washington Adventist University,MD,,,,
Washington and Lee University,VA,,,,
Washington College,MD,,,,
Washington County Community College,ME,,,,
Washington State Community College,OH,,,,
Washington State University,WA,,,,
Washington University in St Louis,MO,,,,
Washtenaw Community College,MI,,,,
Watkins College of Art Design & Film,TN,,,,
Waubonsee Community College,IL,,,,
Waukesha County Technical College,WI,,,,
Wave Leadership College,VA,,,,
Wayland Baptist University,TX,,,,
Wayne Community College,NC,,,,
Wayne County Community College District,MI,,,,
Wayne State College,NE,,,,
Wayne State University,MI,,,,
Waynesburg University,PA,,,,
Weatherford College,TX,,,,
Webb Institute,NY,,,,
Webber International University,FL,,,,
Weber State University,UT,,,,
Webster University,MO,,,,
Weill Cornell Medical College,NY,,,,
Welch College,TN,,,,
Wellesley College,MA,,,,
Wells College,NY,,,,
WellSpring School of Allied Health-Kansas City,MO,,,,
WellSpring School of Allied Health-Lawrence,KS,,,,
WellSpring School of Allied Health-Springfield,MO,,,,
WellSpring School of Allied Health-Wichita,KS,,,,
Wenatchee Valley College,WA,,,,
Wentworth Institute of Technology,MA,,,,
Wesley Biblical Seminary,MS,,,,
Wesley College,DE,,,,
Wesley Theological Seminary,DC,,,,
Wesleyan College,GA,,,,
Wesleyan University,CT,,,,
West Chester University of Pennsylvania,PA,,,,
West Coast Ultrasound Institute,CA,,,,
West Coast University-Center for Graduate Studies,CA,,,,
West Coast University-Dallas,TX,,,,
West Coast University-Los Angeles,CA,,,,
West Coast University-Miami,FL,,,,
West Coast University-Ontario,CA,,,,
West Coast University-Orange County,CA,,,,
West Georgia Technical College,GA,,,,
West Hills College-Coalinga,CA,,,,
West Hills College-Lemoore,CA,BrendaThames@whccd.edu,,,
West Hills Community College District,CA,,,,
West Kentucky Community and Technical College,KY,,,,
West Liberty University,WV,,,,
West Los Angeles College,CA,,,,
West Shore Community College,MI,,,,
West Texas A & M University,TX,,,,
West Valley College,CA,,,,
West Valley Mission Community College District Office,CA,,,,
West Virginia Junior College-Bridgeport,WV,,,,
West Virginia Junior College-Charleston,WV,,,,
West Virginia Junior College-Morgantown,WV,,,,
West Virginia Northern Community College,WV,,,,
West Virginia School of Osteopathic Medicine,WV,,,,
West Virginia State University,WV,,,,
West Virginia University,WV,presidentsoffice@mail.wvu.edu,,,
West Virginia University at Parkersburg,WV,,,,
West Virginia University Institute of Technology,WV,,,,
West Virginia Wesleyan College,WV,,,,
Westcliff University,CA,,,,
Western Carolina University,NC,,,,
Western Colorado University,CO,,,,
Western Connecticut State University,CT,,,,
Western Dakota Technical Institute,SD,,,,
Western Governors University,UT,,,,
Western Illinois University,IL,,,,
Western Iowa Tech Community College,IA,,,,
Western Kentucky University,KY,,,,
Western Michigan University,MI,,,,
Western Michigan University Homer Stryker M.D. School of Medicine,MI,,,,
Western Michigan University-Thomas M. Cooley Law School,MI,,,,
Western Nebraska Community College,NE,,,,
Western Nevada College,NV,,,,
Western New England University,MA,,,,
Western New Mexico University,NM,,,,
Western Oklahoma State College,OK,,,,
Western Oregon University,OR,,,,
Western Piedmont Community College,NC,,,,
Western Seminary,OR,,,,
Western Technical College,TX,,,,
Western Technical College,WI,,,,
Western Technical College,TX,,,,
Western Texas College,TX,,,,
Western Theological Seminary,MI,,,,
Western University of Health Sciences,CA,,,,
Western Washington University,WA,,,,
Western Wyoming Community College,WY,,,,
Westfield State University,MA,,,,
Westminster College,MO,,,,
Westminster College,UT,,,,
Westminster College,PA,,,,
Westminster Theological Seminary,PA,,,,
Westminster Theological Seminary in California,CA,,,,
Westmont College,CA,,,,
Westmoreland County Community College,PA,,,,
Wharton County Junior College,TX,,,,
Whatcom Community College,WA,,,,
Wheaton College,MA,,,,
Wheaton College,IL,,,,
Wheeling University,WV,,,,
White Earth Tribal and Community College,MN,,,,
White Mountains Community College,NH,,,,
Whitman College,WA,,,,
Whittier College,CA,,,,
Whitworth University,WA,,,,
Whitworth University-Adult Degree Programs,WA,,,,
Wichita State University,KS,,,,
Wichita State University-Campus of Applied Sciences and Technology,KS,,,,
Wichita Technical Institute,KS,,,,
Widener University,PA,,,,
Wilberforce University,OH,,,,
Wiley College,TX,,,,
Wilkes Community College,NC,,,,
Wilkes University,PA,,,,
Willamette University,OR,,,,
William & Mary,VA,,,,
William Carey University,MS,,,,
William James College,MA,,,,
William Jessup University,CA,,,,
William Jewell College,MO,,,,
William Moore College of Technology,TN,,,,
William Paterson University of New Jersey,NJ,,,,
William Peace University,NC,,,,
William Penn University,IA,,,,
William Rainey Harper College,IL,,,,
William Woods University,MO,,,,
Williams Baptist University,AR,,,,
Williams College,MA,,,,
Williamsburg Technical College,SC,,,,
Williamson Christian College,TN,,,,
Williamson College of the Trades,PA,,,,
Williston State College,ND,,,,
Wilmington College,OH,,,,
Wilmington University,DE,,,,
Wilson College,PA,,,,
Wilson Community College,NC,,,,
Windward Community College,HI,,,,
Winebrenner Theological Seminary,OH,,,,
Wingate University,NC,,,,
Winona State University,MN,,,,
Winston-Salem State University,NC,,,,
Winthrop University,SC,,,,
Wiregrass Georgia Technical College,GA,,,,
Wisconsin Indianhead Technical College,WI,,,,
Wisconsin Lutheran College,WI,,,,
Wisconsin School of Professional Psychology,WI,,,,
Wittenberg University,OH,,,,
Wofford College,SC,,,,
Women's Institute of Torah Seminary,MD,,,,
Won Institute of Graduate Studies,PA,,,,
Wongu University of Oriental Medicine,NV,,,,
Woodbury University,CA,,,,
Woodland Community College,CA,,,,
Wor-Wic Community College,MD,,,,
Worcester Polytechnic Institute,MA,,,,
Worcester State University,MA,,,,
World Mission University,CA,,,,
Worsham College of Mortuary Science,IL,,,,
Wright Graduate University for the Realization of Human Potential,WI,kkann@worshamcollege.com,,,
Wright State University-Lake Campus,OH,susan.edwards@wright.edu,stacy.klein@wrightgrad.edu,,
Wright State University-Main Campus,OH,susan.edwards@wright.edu,,,
WyoTech,WY,susan.edwards@wright.edu,douglas.leaman@wright.edu,,
Wytheville Community College,VA,mathis@wyotech.edu,,,
Xavier University,OH,dsprinkle@wcc.vccs.edu,,,
Xavier University of Louisiana,LA,graham@xavier.edu,baumann@xavier.edu,cullr1@xavier.edu,cullr1@xavier.edu
Yakima Valley College,WA,president@xula.edu,,,
Yale University,CT,mjensen@yvcc.edu,,,
Yavapai College,AZ,peter.salovey@yale.edu,benjamin.polak@yale.edu,,
Yeshiva Bais Aharon,NJ,lisa.rhine@yc.edu,,,
Yeshiva Chemdas Hatorah,NJ,,,,
Yeshiva College of the Nations Capital,MD,,,,
Yeshiva D'monsey Rabbinical College,NY,,,,
Yeshiva Derech Chaim,NY,,,,
Yeshiva Gedola Ohr Yisrael,NY,,,,
Yeshiva Gedola Tiferes Yaakov Yitzchok,NJ,,,,
Yeshiva Gedola Tiferes Yerachmiel,NJ,,,,
Yeshiva Gedolah Imrei Yosef D'spinka,NY,,,,
Yeshiva Gedolah Keren Hatorah,NJ,,,,
Yeshiva Gedolah Kesser Torah,NY,,,,
Yeshiva Gedolah of Cliffwood,NJ,,,,
Yeshiva Gedolah of Greater Detroit,MI,,,,
Yeshiva Gedolah of Woodlake Village,NJ,,,,
Yeshiva Gedolah Shaarei Shmuel,NJ,,,,
Yeshiva Gedolah Tiferes Boruch,NJ,,,,
Yeshiva Gedolah Zichron Leyma,NJ,,,,
Yeshiva Karlin Stolin,NY,,,,
Yeshiva Kollel Tifereth Elizer,NY,,,,
Yeshiva of Far Rockaway Derech Ayson Rabbinical Seminary,NY,,,,
Yeshiva of Machzikai Hadas,NY,,,,
Yeshiva of Nitra Rabbinical College,NY,,,,
Yeshiva of Ocean,NY,,,,
Yeshiva of the Telshe Alumni,NY,,,,
Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,CA,,,,
Yeshiva Ohr Naftoli,NY,,,,
Yeshiva Shaar Ephraim,NY,,,,
Yeshiva Shaar Hatorah,NY,,,,
Yeshiva Shaarei Torah of Rockland,NY,,,,
Yeshiva Sholom Shachna,NY,,,,
Yeshiva Toras Chaim,NJ,,,,
Yeshiva University,NY,,,,
Yeshiva Yesoda Hatorah Vetz Chaim,NY,president@yu.edu,Selma.Botman@yu.edu,Selma.Botman@yu.edu,
Yeshiva Yesodei Hatorah,NJ,,,,
Yeshiva Zichron Aryeh,NY,,,,
Yeshivah Gedolah Rabbinical College,FL,,,,
Yeshivas Be'er Yitzchok,NJ,rabbilipskar@theshul.org,,,
Yeshivas Emek Hatorah,NJ,,,,
Yeshivas Maharit D'Satmar,NY,,,,
Yeshivas Novominsk,NY,,,,
Yeshivat Hechal Shemuel,NY,,,,
Yeshivath Beth Moshe,PA,,,,
Yeshivath Viznitz,NY,,,,
Yeshivath Zichron Moshe,NY,,,,
Yo San University of Traditional Chinese Medicine,CA,,,,
York College,NE,lau@yosan.edu,ssivley@yosan.edu,,
York College of Pennsylvania,PA,president@york.edu,shane.mountjoy@york.edu,,
York County Community College,ME,collegepresident@ycp.edu,laura@ycp.edu,,
York Technical College,SC,mfischer@yccc.edu,,,
Yosemite Community College District Office,CA,greg@yorktech.edu,,,
Young Americans College of the Performing Arts,CA,bandyopadhyays@yosemite.edu,bulkinm@yosemite.edu,,
Young Harris College,GA,,,,
Youngstown State University,OH,president@yhc.edu,,,
YTI Career Institute-Altoona,PA,president@ysu.edu,bnsmith06@ysu.edu,hajacobs@ysu.edu,hajacobs@ysu.edu
YTI Career Institute-York,PA,vicki.kane@yti.edu,,,
Yuba College,CA,jessica.evans@yti.edu,,,
Zane State College,OH,zzermeno@yccd.edu,sgaytan@yccd.edu,,zzermeno@yccd.edu
Zaytuna College,CA,cbrown@zanestate.edu,hshepherd@zanestate.edu,,
,,hyusuf@zaytuna.edu,oqureshi@zaytuna.edu,,
